customerNo,uniqueTranId,transactionDate,amount,description
37451552,OZ4139956978,18-09-2025,176.39,Utility payment
37452098,EN5516582283,18-09-2025,239.43,Subscription
37451037,GK7849182208,19-09-2025,4022.94,Miscellaneous
37452456,FV5487864127,19-09-2025,1537.14,Utility payment
37452288,ER4646359983,19-09-2025,144.73,Miscellaneous
37451929,HM0682645851,19-09-2025,258.54,Electronics
37452026,CY9462974231,19-09-2025,4411.25,Utility payment
37451529,XO8152007412,19-09-2025,2488.34,Restaurant bill
37451507,CK1187403666,18-09-2025,917.5,Fuel recharge
37452084,TE9205876870,18-09-2025,4198.35,Miscellaneous
37452185,JW8427152183,18-09-2025,2662.44,Medical expense
37451951,JH0453791727,18-09-2025,3515.41,Grocery purchase
37451606,XG9469620923,18-09-2025,3049.6,Grocery purchase
37452128,HJ9292665982,19-09-2025,1452.07,Online shopping
37451687,KX7881711790,18-09-2025,2094.98,Subscription
37452249,KX8044463517,19-09-2025,465.84,Restaurant bill
37451434,GX4531243261,19-09-2025,3110.58,Online shopping
37451279,BO5990375155,19-09-2025,594.14,Utility payment
37451558,QA5619348760,19-09-2025,4589.47,Medical expense
37452283,ZA5091045816,18-09-2025,184.68,Utility payment
37451206,GA9487212334,19-09-2025,2848.76,Grocery purchase
37451615,OV6922035548,18-09-2025,384.68,Grocery purchase
37452122,SH3416822167,18-09-2025,3356.95,Subscription
37452192,AV9085150457,19-09-2025,4690.75,Travel booking
37451074,GG5465727295,18-09-2025,4815.65,Travel booking
37452166,EN4327553491,19-09-2025,460.54,Subscription
37451287,GI3437646798,19-09-2025,2844.07,Medical expense
37452038,TG7983692495,18-09-2025,2820.15,Restaurant bill
37451890,LK9142598456,19-09-2025,2858.35,Miscellaneous
37452137,LW5861113752,18-09-2025,260.36,Online shopping
37451307,DZ4654669968,19-09-2025,4460.18,Electronics
37452339,OY3463979751,18-09-2025,4021.97,Medical expense
37451146,GX0119044478,18-09-2025,4946.03,Subscription
37451983,FG4714239016,19-09-2025,4775.88,Grocery purchase
37451445,BN9755614710,19-09-2025,3021.0,Online shopping
37452133,JL0269009490,19-09-2025,3321.2,Miscellaneous
37451017,LO2291584429,19-09-2025,3597.27,Miscellaneous
37451264,NT6874789998,19-09-2025,340.96,Restaurant bill
37452078,OD0760391668,19-09-2025,4673.37,Grocery purchase
37451887,JC2601376767,18-09-2025,2502.61,Online shopping
37451289,LG9287923933,19-09-2025,4032.98,Medical expense
37452279,HX8628905967,19-09-2025,3227.62,Travel booking
37451063,YW1979933975,18-09-2025,1321.37,Travel booking
37451049,IU8662806678,19-09-2025,2825.35,Fuel recharge
37451011,DI3981951193,19-09-2025,4719.74,Utility payment
37451477,LW0694850963,19-09-2025,103.77,Travel booking
37452470,TP6195482442,18-09-2025,1220.61,Online shopping
37451281,XO5660988797,19-09-2025,4766.03,Utility payment
37451064,EI5233402455,18-09-2025,856.88,Restaurant bill
37452286,MM7205144290,18-09-2025,2508.57,Grocery purchase
37451199,GF1513061624,18-09-2025,1824.7,Fuel recharge
37451069,ZG4160089549,19-09-2025,3176.05,Miscellaneous
37451504,IJ9032022466,18-09-2025,90.19,Utility payment
37451491,ZP3930954868,19-09-2025,3198.27,Restaurant bill
37451086,PZ6675742004,19-09-2025,2051.52,Travel booking
37451832,CX5372082748,19-09-2025,4616.45,Fuel recharge
37452479,XT9831123338,19-09-2025,2119.68,Fuel recharge
37452393,NW2478831315,19-09-2025,4029.1,Subscription
37451803,MM4011771680,18-09-2025,2053.65,Utility payment
37452106,PN5112041658,18-09-2025,4985.5,Utility payment
37451287,KO3489274360,18-09-2025,2413.45,Subscription
37452198,VQ5231326458,18-09-2025,4988.79,Travel booking
37451182,AB3258271380,19-09-2025,4934.26,Grocery purchase
37451621,XB0861679290,18-09-2025,2616.67,Medical expense
37451701,XX6937244514,19-09-2025,544.3,Grocery purchase
37451889,OB1177772069,19-09-2025,1181.72,Online shopping
37451212,QE9781616344,19-09-2025,1368.27,Restaurant bill
37451079,IR8147492178,18-09-2025,3012.06,Online shopping
37451965,WN9317366789,19-09-2025,1470.37,Medical expense
37451332,ME8896857133,19-09-2025,4181.45,Miscellaneous
37451274,YX1309967585,19-09-2025,4448.29,Subscription
37452174,OR6713077591,19-09-2025,4438.84,Travel booking
37451939,GC7650441443,19-09-2025,1572.49,Utility payment
37451752,CT4957366918,19-09-2025,4678.36,Utility payment
37452484,PB7256053969,18-09-2025,2012.2,Travel booking
37451244,II9045838954,18-09-2025,3643.32,Miscellaneous
37451589,PS7493060284,19-09-2025,2988.12,Restaurant bill
37451109,AK2753331910,18-09-2025,2335.97,Online shopping
37452252,DT0842330204,18-09-2025,3466.86,Medical expense
37451963,XE5141106789,19-09-2025,3227.31,Miscellaneous
37451383,OR3774688282,19-09-2025,2077.44,Travel booking
37452039,XU6281490292,19-09-2025,942.73,Utility payment
37452288,IN2442221964,18-09-2025,4762.13,Online shopping
37451744,DV9221280630,19-09-2025,2876.71,Fuel recharge
37451551,TD9519434684,19-09-2025,1974.14,Electronics
37451006,VO0648141567,19-09-2025,3391.37,Restaurant bill
37452478,DP9109087714,18-09-2025,1922.42,Restaurant bill
37451984,RB6727784149,19-09-2025,3487.62,Travel booking
37451491,EL2059995965,19-09-2025,2282.45,Fuel recharge
37452087,BR2060331943,19-09-2025,1981.64,Electronics
37451630,OR0540255203,18-09-2025,4757.26,Travel booking
37451709,TZ2333670233,19-09-2025,3875.61,Electronics
37452317,JU9654409877,18-09-2025,448.5,Travel booking
37451286,TM9083796456,19-09-2025,2139.35,Travel booking
37452119,MD1912768877,18-09-2025,1512.83,Travel booking
37452301,BV0783311696,19-09-2025,2920.91,Medical expense
37451826,KR6296699017,19-09-2025,1706.3,Electronics
37451898,NW1478426041,19-09-2025,4752.73,Miscellaneous
37451151,LT8577058570,19-09-2025,679.62,Travel booking
37451913,CW8763297635,19-09-2025,2868.53,Online shopping
37451691,KL1455507521,18-09-2025,1048.84,Restaurant bill
37452117,HE7202444414,19-09-2025,3285.14,Medical expense
37452170,SC3284038528,19-09-2025,1423.73,Online shopping
37451094,WO9879593618,18-09-2025,340.6,Travel booking
37451538,QK6690945744,19-09-2025,1304.77,Medical expense
37451573,IM3673419896,18-09-2025,4059.4,Utility payment
37451287,QJ7576229645,18-09-2025,2494.04,Subscription
37451277,UJ6947378850,18-09-2025,4566.93,Grocery purchase
37452065,LQ9097457110,18-09-2025,4947.11,Electronics
37452440,AU7384054874,18-09-2025,4565.7,Travel booking
37451664,JP7335095776,18-09-2025,4722.89,Utility payment
37452420,JQ5759313891,19-09-2025,1863.15,Travel booking
37451627,HQ1752693068,19-09-2025,3710.35,Electronics
37452333,FA5722151327,19-09-2025,81.22,Online shopping
37452079,EU6297982895,18-09-2025,3787.28,Fuel recharge
37452351,IP1019032923,18-09-2025,428.72,Electronics
37451179,UQ6884300542,19-09-2025,4958.9,Online shopping
37452317,UV9794810622,18-09-2025,2331.76,Fuel recharge
37451323,ZX1281054306,18-09-2025,2985.95,Fuel recharge
37452483,GQ2117515956,19-09-2025,4421.69,Electronics
37451781,AH4456156217,18-09-2025,3219.74,Online shopping
37451199,AF2102998999,18-09-2025,4700.89,Miscellaneous
37451988,AV8393722734,18-09-2025,3936.53,Fuel recharge
37451593,SR1154516107,18-09-2025,2426.98,Fuel recharge
37451272,UP3751489685,19-09-2025,4893.05,Medical expense
37451411,CB6372463343,19-09-2025,1791.16,Restaurant bill
37451222,JS5122868327,18-09-2025,1157.16,Medical expense
37451495,PI2526764868,18-09-2025,3941.63,Electronics
37451499,SB3843003731,18-09-2025,3922.16,Utility payment
37452277,TU6364307668,18-09-2025,1454.68,Restaurant bill
37452180,QD3527930513,19-09-2025,1812.73,Fuel recharge
37452027,YU5272361850,18-09-2025,1017.45,Online shopping
37452139,JC5141645636,18-09-2025,4695.44,Grocery purchase
37452383,SM8795327934,18-09-2025,4830.34,Electronics
37451642,UO2930915044,19-09-2025,714.65,Subscription
37451483,DV2961679272,19-09-2025,4756.5,Utility payment
37451145,DA9198559447,18-09-2025,4362.86,Subscription
37452074,RQ8420165341,19-09-2025,4862.56,Medical expense
37452480,ZG0258050411,19-09-2025,1485.61,Grocery purchase
37452341,NE0428422920,19-09-2025,220.11,Online shopping
37451029,VQ1374361973,18-09-2025,2643.14,Grocery purchase
37451532,VR6926042610,19-09-2025,2022.11,Miscellaneous
37451176,QW7540917569,18-09-2025,4235.96,Fuel recharge
37451245,UE7594714426,18-09-2025,2829.95,Grocery purchase
37451407,LX5273627581,19-09-2025,4610.03,Fuel recharge
37451887,QO8434153107,19-09-2025,3210.55,Medical expense
37451852,PL1599048361,18-09-2025,3945.34,Miscellaneous
37451098,OV2135194852,18-09-2025,3535.83,Grocery purchase
37452305,VC1995070401,18-09-2025,1120.33,Travel booking
37451618,ZA4884272985,18-09-2025,4510.7,Subscription
37452151,AO3225087716,19-09-2025,2406.09,Restaurant bill
37451959,DR2458317652,18-09-2025,1610.08,Online shopping
37451944,XH3986975357,18-09-2025,4357.66,Online shopping
37451910,BR9170971545,18-09-2025,1361.0,Grocery purchase
37451273,YJ0230812589,19-09-2025,3116.6,Fuel recharge
37451492,ZK4132389811,19-09-2025,3760.24,Restaurant bill
37451649,LB1625481569,19-09-2025,1795.26,Subscription
37451418,IA4541998072,18-09-2025,3763.08,Fuel recharge
37452109,FN7432173594,18-09-2025,4664.38,Electronics
37451063,OU1702788286,18-09-2025,3528.34,Fuel recharge
37451700,HS6920824819,18-09-2025,4497.96,Travel booking
37451888,XE2813559717,18-09-2025,313.29,Restaurant bill
37451962,IX9310133158,18-09-2025,1939.94,Subscription
37451554,KH9906504660,19-09-2025,1586.08,Subscription
37451673,OF3097605840,19-09-2025,334.68,Travel booking
37451560,KL5030098074,19-09-2025,1042.3,Medical expense
37451994,MV3558870958,19-09-2025,1001.13,Medical expense
37452339,VK1682182695,19-09-2025,2509.92,Medical expense
37451502,RO8868314120,18-09-2025,4321.34,Fuel recharge
37452432,OK1386175143,18-09-2025,4320.82,Utility payment
37451141,UB1627659773,18-09-2025,1716.32,Restaurant bill
37452463,WF8201797341,19-09-2025,4118.61,Electronics
37451078,DU5075018541,19-09-2025,2397.56,Fuel recharge
37452243,OR5018296409,19-09-2025,283.48,Subscription
37451817,RR5638661945,19-09-2025,3624.73,Grocery purchase
37451786,VG6182998590,19-09-2025,2937.85,Restaurant bill
37451513,HP6075975736,19-09-2025,150.85,Online shopping
37451924,KD6647279178,18-09-2025,3601.92,Utility payment
37451564,IF6273452564,18-09-2025,1512.15,Medical expense
37451638,EJ6448839164,19-09-2025,1141.74,Online shopping
37452114,VK4233289253,18-09-2025,1046.61,Restaurant bill
37452457,LK0281282507,19-09-2025,801.39,Electronics
37452036,GK8983762259,18-09-2025,2845.15,Subscription
37451170,YA0029805936,18-09-2025,4006.3,Fuel recharge
37452309,EV8110640485,18-09-2025,1106.31,Electronics
37451043,KI6738054608,19-09-2025,3557.87,Restaurant bill
37451415,FL9387568401,18-09-2025,2961.2,Medical expense
37451419,DU8326267778,18-09-2025,508.9,Miscellaneous
37451326,SO5534039356,18-09-2025,1440.05,Miscellaneous
37451276,BU2528456028,18-09-2025,4933.44,Grocery purchase
37451838,XZ9186453378,19-09-2025,2604.6,Subscription
37452361,BM4281988609,18-09-2025,2253.26,Online shopping
37451567,XH4237986047,18-09-2025,4847.49,Subscription
37451116,UK0876689435,18-09-2025,3980.63,Grocery purchase
37451400,VW6600952724,18-09-2025,1674.52,Electronics
37452071,BR1286162925,18-09-2025,3743.94,Fuel recharge
37451879,PN5187802636,19-09-2025,4570.54,Travel booking
37452157,QH1687801336,19-09-2025,3903.17,Electronics
37451116,IZ0533058970,19-09-2025,1462.14,Fuel recharge
37451608,QF1879284726,19-09-2025,1218.77,Utility payment
37451344,VF0446895238,18-09-2025,3991.9,Restaurant bill
37451943,LF5302462267,19-09-2025,4013.88,Utility payment
37451819,MW8032107264,18-09-2025,67.51,Travel booking
37451969,SS9926987911,19-09-2025,277.24,Medical expense
37451273,BB7183452218,18-09-2025,1416.72,Travel booking
37451828,EC3929711434,19-09-2025,4345.61,Subscription
37452167,IH2014178068,19-09-2025,3249.67,Grocery purchase
37451744,YG0678163075,19-09-2025,3109.1,Medical expense
37452094,MQ7105964584,19-09-2025,689.42,Subscription
37451662,DE5820911323,18-09-2025,661.69,Restaurant bill
37451347,IA8538657571,19-09-2025,2780.91,Travel booking
37452190,RW4846114923,19-09-2025,1832.19,Medical expense
37451788,RI1062488532,18-09-2025,3122.74,Restaurant bill
37451031,JK7369408273,19-09-2025,820.81,Utility payment
37451346,KP0802226505,18-09-2025,4433.13,Fuel recharge
37452195,EV1395757662,18-09-2025,169.59,Subscription
37451393,FE5500991217,18-09-2025,4184.29,Electronics
37451935,OL2806638547,19-09-2025,1630.91,Subscription
37451983,AO8572983581,18-09-2025,993.35,Subscription
37451429,TZ2920378869,18-09-2025,1943.82,Restaurant bill
37451698,GZ1587877990,19-09-2025,3081.05,Miscellaneous
37451987,OR4878236885,19-09-2025,1451.8,Online shopping
37451374,AS7916101383,18-09-2025,4804.55,Electronics
37452207,QJ8468170256,18-09-2025,3109.17,Utility payment
37452047,SI9108851120,19-09-2025,569.78,Subscription
37452348,PM6092124671,19-09-2025,2507.68,Restaurant bill
37452232,QR9965628022,19-09-2025,4326.27,Grocery purchase
37452042,JI2328580754,18-09-2025,1580.76,Restaurant bill
37452047,MX9927505637,18-09-2025,4320.8,Travel booking
37451351,LG7407876862,18-09-2025,1401.32,Medical expense
37451953,WA8854618511,18-09-2025,3326.83,Miscellaneous
37451536,AD0342954310,19-09-2025,1953.17,Grocery purchase
37451335,BA8073051081,19-09-2025,4134.57,Restaurant bill
37452000,MY2260129941,18-09-2025,659.54,Miscellaneous
37451324,VR9103720042,18-09-2025,306.39,Subscription
37452178,UN7668094077,19-09-2025,3204.79,Grocery purchase
37451755,MG7720777759,19-09-2025,2519.36,Fuel recharge
37451944,MP0715495344,19-09-2025,577.14,Subscription
37451892,JE8030756058,19-09-2025,3862.91,Utility payment
37452317,VF4772803877,18-09-2025,4370.85,Utility payment
37451794,BF3071420670,18-09-2025,3033.21,Electronics
37451767,UP3440425385,19-09-2025,2271.72,Grocery purchase
37451101,FG8952880504,18-09-2025,4035.38,Electronics
37451967,BB2148180352,19-09-2025,4380.05,Miscellaneous
37451586,MG1024293677,18-09-2025,339.52,Miscellaneous
37451220,BT2243966037,18-09-2025,3514.31,Online shopping
37452168,DC0381273265,18-09-2025,919.77,Utility payment
37452107,DC0182224294,18-09-2025,1559.33,Miscellaneous
37452006,CR0563322857,18-09-2025,1261.78,Medical expense
37451485,OH6401595077,18-09-2025,1470.39,Fuel recharge
37452096,SW1370635678,18-09-2025,722.69,Online shopping
37452334,QV4886516372,18-09-2025,4308.71,Electronics
37452374,GD9759438029,18-09-2025,4773.22,Medical expense
37451336,KW9346277820,18-09-2025,3360.42,Subscription
37452358,MV1026868198,19-09-2025,3087.67,Utility payment
37451847,IZ9866826548,18-09-2025,1090.82,Medical expense
37451127,KZ2200142392,18-09-2025,3210.94,Subscription
37451570,TM4814830508,19-09-2025,157.16,Travel booking
37451927,FK3028108181,19-09-2025,530.15,Travel booking
37451710,CX1157564919,18-09-2025,1497.75,Electronics
37451663,PK3626236147,19-09-2025,4934.18,Utility payment
37451792,YC4144099245,19-09-2025,4013.09,Medical expense
37451936,MR2916914315,18-09-2025,929.91,Travel booking
37452117,BS1961780171,18-09-2025,2804.87,Travel booking
37452093,ZK8012542048,18-09-2025,3590.84,Fuel recharge
37451320,KR8485761663,19-09-2025,4566.9,Medical expense
37452129,OW4904198926,18-09-2025,4013.79,Restaurant bill
37451585,FO7233063858,19-09-2025,429.57,Fuel recharge
37451194,CK8965502345,18-09-2025,3073.87,Electronics
37451847,XM9325250977,19-09-2025,917.87,Subscription
37451005,XG6950645655,18-09-2025,2439.26,Miscellaneous
37451587,JO4674343771,18-09-2025,1809.47,Subscription
37451283,DY8478364177,18-09-2025,4113.22,Miscellaneous
37452420,NC6950983678,19-09-2025,3570.06,Fuel recharge
37452346,UG2021264820,19-09-2025,3214.92,Restaurant bill
37451816,XY4193301364,18-09-2025,1394.19,Medical expense
37451962,IE3425234378,18-09-2025,3437.18,Restaurant bill
37451814,MA7013027653,19-09-2025,4612.13,Restaurant bill
37452249,UX7584237565,18-09-2025,3258.95,Miscellaneous
37451750,OG1953572293,19-09-2025,638.08,Travel booking
37451456,CD1942948322,18-09-2025,996.47,Online shopping
37451455,EY7750026801,19-09-2025,4179.61,Restaurant bill
37451900,MS1636447579,18-09-2025,264.76,Fuel recharge
37451647,TJ1203817615,18-09-2025,3455.13,Miscellaneous
37451653,CQ6105833681,18-09-2025,4709.97,Online shopping
37451166,EH5165877766,19-09-2025,3097.96,Utility payment
37452289,DM6346305328,18-09-2025,1134.44,Electronics
37452017,CZ9334879121,19-09-2025,2880.69,Medical expense
37451365,FG0060972531,18-09-2025,4084.07,Medical expense
37451069,NL8718187932,18-09-2025,535.1,Online shopping
37451754,WO5618201642,19-09-2025,2213.21,Online shopping
37451102,UH3946864665,18-09-2025,2003.0,Travel booking
37451448,RO9167941307,18-09-2025,766.1,Medical expense
37451505,LW9790052406,19-09-2025,267.61,Electronics
37451532,DD9666747496,19-09-2025,4217.76,Fuel recharge
37451232,OT1721984860,19-09-2025,3020.47,Miscellaneous
37451542,XF5225237074,19-09-2025,3335.56,Restaurant bill
37451887,IM6418846642,18-09-2025,2596.95,Utility payment
37451393,DL4930529941,18-09-2025,2514.2,Travel booking
37451459,HG4558788904,19-09-2025,4179.72,Medical expense
37451813,JO6413937414,18-09-2025,3181.41,Subscription
37452239,MO5003617360,18-09-2025,1558.33,Electronics
37451491,QQ5322290136,18-09-2025,4597.47,Utility payment
37451074,VB0326937049,19-09-2025,172.46,Travel booking
37451085,WK1001559636,19-09-2025,3713.01,Grocery purchase
37451941,QK1702572413,19-09-2025,3761.91,Online shopping
37451636,LG1938199444,18-09-2025,1936.19,Grocery purchase
37451019,KM5069143100,19-09-2025,3308.39,Restaurant bill
37452030,XF0380847521,18-09-2025,828.39,Online shopping
37451720,YZ0555890765,18-09-2025,2426.0,Restaurant bill
37452459,QD0470188828,18-09-2025,2396.46,Subscription
37452409,AD4335387263,19-09-2025,466.27,Electronics
37452321,JG1794008981,18-09-2025,4085.71,Medical expense
37451454,PG6157963656,19-09-2025,2730.88,Electronics
37452395,VK3856752378,18-09-2025,3647.86,Restaurant bill
37452284,EP6299090842,19-09-2025,3418.53,Medical expense
37451542,PI8224518208,19-09-2025,2021.5,Online shopping
37451660,QN4994396987,18-09-2025,2158.44,Medical expense
37452490,OS1980158464,18-09-2025,511.03,Restaurant bill
37451989,XM1227479573,19-09-2025,4516.89,Medical expense
37451607,NH3105756142,18-09-2025,3287.78,Medical expense
37451901,FV3972160439,19-09-2025,1059.22,Subscription
37451465,KH7711579278,18-09-2025,4978.55,Grocery purchase
37452463,KR0708362141,19-09-2025,1925.9,Subscription
37451107,BD4559199143,19-09-2025,2911.6,Utility payment
37451493,RV9546127395,19-09-2025,63.68,Medical expense
37451063,SO9991868799,19-09-2025,2930.36,Grocery purchase
37451747,ZY4761599926,18-09-2025,2692.62,Online shopping
37451652,KJ7604088171,19-09-2025,3650.19,Fuel recharge
37451583,XL1955792764,19-09-2025,3526.64,Medical expense
37451795,TX2404956416,19-09-2025,4440.14,Electronics
37451611,AO9320340395,19-09-2025,3808.51,Fuel recharge
37452159,AX1460373956,18-09-2025,4538.54,Travel booking
37452475,ZU7156385366,19-09-2025,4534.01,Restaurant bill
37452138,ED0429326106,18-09-2025,3535.7,Subscription
37452132,XS8239710892,18-09-2025,4100.53,Restaurant bill
37452444,BX2400619452,18-09-2025,2179.78,Fuel recharge
37451800,KC6551287708,19-09-2025,726.18,Medical expense
